what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009298327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009302791
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350009304368
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350009304386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009304451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009339325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009343830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350009347173
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350009349067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009351865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009357517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350009372747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009382273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009449134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009449875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009471192
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350009472858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009473892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009478274
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350009479699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009479862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009499993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009501294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009580964
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350009583735
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350009584623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009592948
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1350009596217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009597073
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.rename.element",1350009597100
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350009600255
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1350009601739
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1350009601756
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1350009601823
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1350009601928
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1350009601982
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1350009601986
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1350009602156
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1350009602159
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350009603379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009604892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009606960
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1350009608956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009608970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009622091
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350009625510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350009630461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009631205
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1350009632914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350009632975
